id,network_code,station_code,location_code,channels,latitude,longitude,elevation
NP.1688.10,NP,1688,10,"HNE,HNN,HNZ",37.59669,-121.88094,91.0
NP.1696.LA,NP,1696,LA,"HNE,HNN,HNZ",37.39631,-121.75803,518.0
NP.1697.,NP,1697,,"HNE,HNN,HNZ",37.23917,-122.10653,879.0
NP.1721.1E,NP,1721,1E,"HN2,HN3",37.80449,-122.44347,4.0
NP.1721.RW,NP,1721,RW,HN2,37.80449,-122.44347,4.0
NP.1722.,NP,1722,,"HNE,HNN,HNZ",37.97862,-122.36597,4.0
NP.1811.T4,NP,1811,T4,HN3,37.44645,-122.154,13.0
NP.1812.07,NP,1812,07,HN3,37.8693,-122.2711,51.0
NP.1812.17,NP,1812,17,HN2,37.8693,-122.2711,51.0
NP.1812.23,NP,1812,23,HN3,37.8693,-122.2711,51.0
NP.1814.,NP,1814,,"HNE,HNN,HNZ",37.94457,-122.50924,3.0
NP.1844.,NP,1844,,"HNE,HNN,HNZ",37.885201,-122.032166,62.0
NP.1846.,NP,1846,,"HNE,HNN,HNZ",37.942207,-121.93055,127.0
NP.1850.1S,NP,1850,1S,HN3,36.73709,-119.78369,89.0
NP.1850.RN,NP,1850,RN,HN2,36.73709,-119.78369,89.0
NP.1862.10,NP,1862,10,"HNE,HNN,HNZ",37.2995,-122.0849,216.0
NP.1692.DS,NP,1692,DS,"HNE,HNN,HNZ",39.23876,-121.26839,174.0
NP.1734.SS,NP,1734,SS,"HNE,HNN,HNZ",37.35447,-122.25977,362.0
NP.1735.42,NP,1735,42,HN3,37.7804,-122.40994,12.0
NP.1802.,NP,1802,,"HNE,HNN,HNZ",37.592678,-122.074493,22.0
NP.1812.22,NP,1812,22,HN3,37.8693,-122.2711,51.0
NP.1820.,NP,1820,,"HNE,HNN,HNZ",37.8251,-122.276062,7.0
NP.1823.10,NP,1823,10,"HNE,HNN,HNZ",37.99448,-122.11472,63.0
NP.1833.34,NP,1833,34,HN2,37.78315,-122.40388,8.0
NP.1833.36,NP,1833,36,HN3,37.78315,-122.40388,8.0
NP.1838.,NP,1838,,"HNE,HNN,HNZ",37.383316,-121.910881,13.0
NP.1846.20,NP,1846,20,"HNE,HNN,HNZ",37.942207,-121.93055,127.0
NP.1851.0B,NP,1851,0B,"HNE,HNN,HNZ",37.4183,-122.19533,85.0
NP.1851.OB,NP,1851,OB,"HNE,HNN,HNZ",37.4183,-122.19533,85.0
NP.1855.10,NP,1855,10,"HNE,HNN,HNZ",37.7696,-122.1734,25.0
NP.1866.7A,NP,1866,7A,HN3,37.77959,-122.41216,12.0
NP.1866.B0,NP,1866,B0,"HN2,HN3,HNZ",37.77959,-122.41216,12.0
NP.1866.IF,NP,1866,IF,"HN2,HN3",37.77959,-122.41216,12.0
NP.1866.CA,NP,1866,CA,HN3,37.77959,-122.41216,12.0
NP.1867.3N,NP,1867,3N,"HN2,HN3",37.87442,-122.25723,106.0
NP.1869.1E,NP,1869,1E,"HN2,HN3",37.4061,-122.1406,28.0
NP.1870.2S,NP,1870,2S,"HN2,HN3",37.4654,-122.1609,10.0
NP.1875.3E,NP,1875,3E,"HNE,HNN",37.78236,-122.5049,107.0
NP.1876.E7,NP,1876,E7,"HN2,HN3",37.78968,-122.39875,5.0
NP.1878.,NP,1878,,"HNE,HNN,HNZ",36.77382,-119.77854,95.0
NP.1736.,NP,1736,,"HNE,HNN,HNZ",37.34,-122.2,377.0
NP.1742.,NP,1742,,"HNE,HNN,HNZ",37.34971,-121.90468,20.0
NP.1746.,NP,1746,,"HNE,HNN,HNZ",40.58908,-124.1479,18.0
NP.1771.,NP,1771,,"HNE,HNN,HNZ",37.777367,-122.396889,-11.0
NP.1810.0B,NP,1810,0B,"HNE,HNN,HNZ",37.73744,-122.41348,52.0
NP.1811.6B,NP,1811,6B,HNZ,37.44645,-122.154,13.0
NP.1812.03,NP,1812,03,HNZ,37.8693,-122.2711,51.0
NP.1866.RA,NP,1866,RA,HN3,37.77959,-122.41216,12.0
NP.1867.EA,NP,1867,EA,"HN2,HN3,HNZ",37.87442,-122.25723,106.0
NP.1869.RE,NP,1869,RE,"HN2,HN3",37.4061,-122.1406,28.0
NP.1870.RW,NP,1870,RW,HN2,37.4654,-122.1609,10.0
NP.1875.2E,NP,1875,2E,"HNE,HNN",37.78236,-122.5049,107.0
NP.1745.R2,NP,1745,R2,HN2,37.45607,-122.169449,16.0
NP.1754.,NP,1754,,"HNE,HNN,HNZ",37.67191,-122.08119,36.0
NP.1762.,NP,1762,,"HNE,HNN,HNZ",38.09755,-122.56564,5.0
NP.1765.,NP,1765,,"HNE,HNN,HNZ",38.33046,-122.31845,23.0
NP.1765.10,NP,1765,10,"HNE,HNN,HNZ",38.33046,-122.31845,23.0
NP.1767.,NP,1767,,"HNE,HNN,HNZ",38.44067,-122.704559,24.0
NP.1773.,NP,1773,,"HNE,HNN,HNZ",37.763863,-122.473602,62.0
NP.1798.,NP,1798,,"HNE,HNN,HNZ",37.376015,-121.843742,20.0
NP.1811.5A,NP,1811,5A,HNZ,37.44645,-122.154,13.0
NP.1811.5B,NP,1811,5B,HNZ,37.44645,-122.154,13.0
NP.1868.1N,NP,1868,1N,"HN2,HN3",37.4054,-122.1399,32.0
NP.1866.CF,NP,1866,CF,"HN2,HN3",37.77959,-122.41216,12.0
NP.1868.4N,NP,1868,4N,"HN2,HN3",37.4054,-122.1399,32.0
NP.1868.RX,NP,1868,RX,HN2,37.4054,-122.1399,32.0
NP.1876.GN,NP,1876,GN,HN2,37.78968,-122.39875,5.0
NP.1745.00,NP,1745,00,"HN2,HN3,HNZ",37.45607,-122.169449,16.0
NP.1745.R1,NP,1745,R1,HN2,37.45607,-122.169449,16.0
NP.1760.10,NP,1760,10,"HNE,HNN,HNZ",38.05415,-122.15743,19.0
NP.1780.,NP,1780,,"HNE,HNN,HNZ",37.263519,-121.916168,35.0
NP.1783.,NP,1783,,"HNE,HNN,HNZ",37.306599,-121.849152,8.0
NP.1793.10,NP,1793,10,"HNE,HNN,HNZ",37.346535,-121.807777,18.0
NP.1793B.10,NP,1793B,10,"HNE,HNN,HNZ",37.34739,-121.80806,47.0
NP.1795.,NP,1795,,"HNE,HNN,HNZ",37.746639,-122.386787,1.0
NP.1797.,NP,1797,,"HNE,HNN,HNZ",36.8905,-121.4037,69.0
NP.1800.AS,NP,1800,AS,"HN2,HN3,HNZ",37.7791,-122.4158,15.0
NP.1866.IL,NP,1866,IL,HN3,37.77959,-122.41216,12.0
NP.1867.3S,NP,1867,3S,"HN2,HN3",37.87442,-122.25723,106.0
NP.1867.NB,NP,1867,NB,"HN2,HN3,HNZ",37.87442,-122.25723,106.0
NP.1868.RS,NP,1868,RS,HN2,37.4054,-122.1399,32.0
NP.1875.09,NP,1875,09,HNN,37.78236,-122.5049,107.0
NP.1875.1W,NP,1875,1W,HNN,37.78236,-122.5049,107.0
NP.1876.GE,NP,1876,GE,"HN2,HN3,HNZ",37.78968,-122.39875,5.0
NP.1745.B1,NP,1745,B1,"HN2,HN3,HNZ",37.45607,-122.169449,16.0
NP.1745.R5,NP,1745,R5,HN3,37.45607,-122.169449,16.0
NP.1755.10,NP,1755,10,"HNE,HNN,HNZ",37.76265,-122.24377,9.0
NP.1756.,NP,1756,,"HNE,HNN,HNZ",37.73774,-122.2526,3.0
NP.1759.10,NP,1759,10,"HNE,HNN,HNZ",38.10767,-122.25623,19.0
NP.1761.,NP,1761,,"HNE,HNN,HNZ",38.2901,-122.4572,24.0
NP.1793B.,NP,1793B,,"HNE,HNN,HNZ",37.34739,-121.80806,47.0
NP.1811.1A,NP,1811,1A,"HN2,HN3,HNZ",37.44645,-122.154,13.0
NP.1811.3A,NP,1811,3A,"HN2,HN3,HNZ",37.44645,-122.154,13.0
NP.1811.3B,NP,1811,3B,"HN2,HN3,HNZ",37.44645,-122.154,13.0
NP.1811.6A,NP,1811,6A,HNZ,37.44645,-122.154,13.0
NP.1812.01,NP,1812,01,HN3,37.8693,-122.2711,51.0
NP.1812.04,NP,1812,04,HN3,37.8693,-122.2711,51.0
NP.1815.10,NP,1815,10,"HNE,HNN,HNZ",37.4891,-122.2637,33.0
NP.1818.,NP,1818,,"HNE,HNN,HNZ",37.716331,-122.431168,47.0
NP.1833.16,NP,1833,16,HN3,37.78315,-122.40388,8.0
NP.1833.24,NP,1833,24,HN2,37.78315,-122.40388,8.0
NP.2013.0B,NP,2013,0B,"HNE,HNN,HNZ",40.97259,-117.73379,1311.0
NP.2018.,NP,2018,,"HNE,HNN,HNZ",39.41332,-119.22436,1278.0
NP.2028.27,NP,2028,27,HNN,39.51566,-119.79893,1361.0
NP.2030.23,NP,2030,23,HNE,36.11087,-115.14145,617.0
NP.2030.24,NP,2030,24,HNZ,36.11087,-115.14145,617.0
NP.2030.4N,NP,2030,4N,"HN2,HN3",36.11087,-115.14145,617.0
NP.2146.20,NP,2146,20,"HN2,HN3,HNZ",44.1725,-122.3254,408.0
NP.2172.,NP,2172,,"HNE,HNN,HNZ",45.51241,-122.68361,44.0
NP.2172.0B,NP,2172,0B,"HN2,HN3,HNE,HNN,HNZ",45.51241,-122.68361,44.0
NP.1812.09,NP,1812,09,HNZ,37.8693,-122.2711,51.0
NP.1812.13,NP,1812,13,HN3,37.8693,-122.2711,51.0
NP.1812.AE,NP,1812,AE,"HN2,HN3,HNZ",37.8693,-122.2711,51.0
NP.1833.14,NP,1833,14,HN2,37.78315,-122.40388,8.0
NP.1836.,NP,1836,,"HNE,HNN,HNZ",37.691692,-122.169823,3.0
NP.2021.10,NP,2021,10,"HNE,HNN,HNZ",37.97688,-118.31929,2176.0
NP.2028.01,NP,2028,01,HNZ,39.51566,-119.79893,1361.0
NP.2028.09,NP,2028,09,HN2,39.51566,-119.79893,1361.0
NP.2030.02,NP,2030,02,HNN,36.11087,-115.14145,617.0
NP.2030.10,NP,2030,10,HN2,36.11087,-115.14145,617.0
NP.2030.22,NP,2030,22,HNN,36.11087,-115.14145,617.0
NP.2105.RA,NP,2105,RA,"HN2,HN3,HNZ",48.73139,-121.07031,380.0
NP.2108.UG,NP,2108,UG,"HN2,HN3,HNZ",44.45,-122.5488,216.3
NP.2129.7W,NP,2129,7W,"HNE,HNN",47.56436,-122.30795,106.0
NP.2164.RA,NP,2164,RA,"HNE,HNN,HNZ",47.13941,-121.93202,380.0
NP.1812.21,NP,1812,21,HN2,37.8693,-122.2711,51.0
NP.1824.,NP,1824,,"HNE,HNN,HNZ",37.724163,-122.44841,87.0
NP.1831.,NP,1831,,"HNE,HNN,HNZ",37.364082,-122.018173,30.0
NP.1833.21,NP,1833,21,HN2,37.78315,-122.40388,8.0
NP.1833.26,NP,1833,26,HN3,37.78315,-122.40388,8.0
NP.1833.31,NP,1833,31,HN2,37.78315,-122.40388,8.0
NP.1833.B5,NP,1833,B5,HN3,37.78315,-122.40388,8.0
NP.1843.,NP,1843,,"HNE,HNN,HNZ",37.726883,-122.150917,10.0
NP.2012.0B,NP,2012,0B,"HNE,HNN,HNZ",39.47449,-118.77779,1207.0
NP.2028.06,NP,2028,06,HN2,39.51566,-119.79893,1361.0
NP.2028.18,NP,2028,18,HNE,39.51566,-119.79893,1361.0
NP.2030.01,NP,2030,01,HNZ,36.11087,-115.14145,617.0
NP.2030.11,NP,2030,11,HN3,36.11087,-115.14145,617.0
NP.2104.0B,NP,2104,0B,"HNE,HNN,HNZ",47.25364,-122.44519,73.0
NP.2129.7E,NP,2129,7E,HNN,47.56436,-122.30795,106.0
NP.2146.UT,NP,2146,UT,"HN2,HN3,HNZ",44.1725,-122.3254,408.0
NP.1812.11,NP,1812,11,HN2,37.8693,-122.2711,51.0
NP.1812.RE,NP,1812,RE,"HN2,HN3",37.8693,-122.2711,51.0
NP.1819.,NP,1819,,"HNE,HNN,HNZ",37.81076,-122.292519,12.0
NP.1833.11,NP,1833,11,HN2,37.78315,-122.40388,8.0
NP.1835.10,NP,1835,10,"HNE,HNN,HNZ",38.442097,-122.606796,123.0
NP.1837.,NP,1837,,"HNE,HNN,HNZ",37.232914,-121.771851,59.0
NP.1842.,NP,1842,,"HNE,HNN,HNZ",37.688728,-121.783508,129.0
NP.1878B.10,NP,1878B,10,"HNE,HNN,HNZ",36.77727,-119.77727,91.0
NP.2022.,NP,2022,,"HNE,HNN,HNZ",37.614,-118.023,1493.0
NP.2028.19,NP,2028,19,HN2,39.51566,-119.79893,1361.0
NP.2028.24,NP,2028,24,HN3,39.51566,-119.79893,1361.0
NP.2028.30,NP,2028,30,HN2,39.51566,-119.79893,1361.0
NP.2029.,NP,2029,,"HNE,HNN,HNZ",39.51609,-119.79665,1357.0
NP.2030.05,NP,2030,05,HNE,36.11087,-115.14145,617.0
NP.2030.09,NP,2030,09,HNE,36.11087,-115.14145,617.0
NP.2030.12,NP,2030,12,HNN,36.11087,-115.14145,617.0
NP.2108.LG,NP,2108,LG,"HN2,HN3,HNZ",44.45,-122.5488,216.3
NP.2129.BT,NP,2129,BT,"HNE,HNN,HNZ",47.56436,-122.30795,106.0
NP.2143.CR,NP,2143,CR,"HN2,HN3,HNZ",43.7099,-122.4213,472.0
NP.2173.ER,NP,2173,ER,HNZ,47.29536,-122.32558,94.0
NP.2173.RE,NP,2173,RE,"HN2,HN3",47.29536,-122.32558,94.0
NP.2191.08,NP,2191,08,HN2,45.49717,-122.68367,153.0
NP.2191.1S,NP,2191,1S,HN3,45.49717,-122.68367,153.0
NP.2191.22,NP,2191,22,HN2,45.49717,-122.68367,153.0
NP.2191.33,NP,2191,33,HN3,45.49717,-122.68367,153.0
NP.2191.4S,NP,2191,4S,HN3,45.49717,-122.68367,153.0
NP.1850.2S,NP,1850,2S,HN3,36.73709,-119.78369,89.0
NP.1850.6N,NP,1850,6N,HN2,36.73709,-119.78369,89.0
NP.1850.F0,NP,1850,F0,"HN2,HN3,HNZ",36.73709,-119.78369,89.0
NP.1866.RS,NP,1866,RS,HN3,37.77959,-122.41216,12.0
NP.1867.EB,NP,1867,EB,"HN2,HN3,HNZ",37.87442,-122.25723,106.0
NP.1875.3W,NP,1875,3W,HNN,37.78236,-122.5049,107.0
NP.2173.1N,NP,2173,1N,"HN2,HN3,HNZ",47.29536,-122.32558,94.0
NP.2181.2S,NP,2181,2S,HNE,47.65301,-122.32238,6.0
NP.2191.02,NP,2191,02,HN2,45.49717,-122.68367,153.0
NP.2191.37,NP,2191,37,HN2,45.49717,-122.68367,153.0
NP.2191.9S,NP,2191,9S,HN3,45.49717,-122.68367,153.0
NP.1850.2N,NP,1850,2N,HN2,36.73709,-119.78369,89.0
NP.1854.,NP,1854,,"HNE,HNN,HNZ",37.75896,-122.19756,4.0
NP.1863.,NP,1863,,"HNE,HNN,HNZ",37.666656,-121.857147,108.0
NP.1863.10,NP,1863,10,"HNE,HNN,HNZ",37.666656,-121.857147,108.0
NP.1868.1S,NP,1868,1S,"HN2,HNZ",37.4054,-122.1399,32.0
NP.1869.2O,NP,1869,2O,HN2,37.4061,-122.1406,28.0
NP.1870.1E,NP,1870,1E,"HN2,HN3",37.4654,-122.1609,10.0
NP.1870.2N,NP,1870,2N,"HN2,HN3",37.4654,-122.1609,10.0
NP.1874.,NP,1874,,"HNE,HNN,HNZ",37.62747,-121.76278,191.0
NP.1875.03,NP,1875,03,HNN,37.78236,-122.5049,107.0
NP.2191.11,NP,2191,11,HN2,45.49717,-122.68367,153.0
NP.2191.15,NP,2191,15,HN2,45.49717,-122.68367,153.0
NP.2191.16,NP,2191,16,HN2,45.49717,-122.68367,153.0
NP.2191.21,NP,2191,21,HN3,45.49717,-122.68367,153.0
NP.2191.2S,NP,2191,2S,HN3,45.49717,-122.68367,153.0
NP.2191.3W,NP,2191,3W,"HN2,HN3",45.49717,-122.68367,153.0
NP.2191.8W,NP,2191,8W,"HN2,HN3",45.49717,-122.68367,153.0
NP.1847.,NP,1847,,"HNE,HNN,HNZ",38.01297,-122.134171,1.0
NP.1850.6C,NP,1850,6C,"HN2,HN3",36.73709,-119.78369,89.0
NP.1852.,NP,1852,,"HNE,HNN,HNZ",37.41725,-122.19516,100.0
NP.1855.,NP,1855,,"HNE,HNN,HNZ",37.7696,-122.1734,25.0
NP.1858.,NP,1858,,"HNE,HNN,HNZ",37.72983,-122.20137,3.0
NP.1863.20,NP,1863,20,"HNE,HNN,HNZ",37.666656,-121.857147,108.0
NP.1864.,NP,1864,,"HNE,HNN,HNZ",37.67016,-119.80533,538.0
NP.1866.7S,NP,1866,7S,"HN2,HN3",37.77959,-122.41216,12.0
NP.1866.B1,NP,1866,B1,HNZ,37.77959,-122.41216,12.0
NP.1866.BS,NP,1866,BS,HN3,37.77959,-122.41216,12.0
NP.1868.2E,NP,1868,2E,HN3,37.4054,-122.1399,32.0
NP.1868.2N,NP,1868,2N,"HN2,HN3",37.4054,-122.1399,32.0
NP.1875.14,NP,1875,14,HNN,37.78236,-122.5049,107.0
NP.2181.22,NP,2181,22,HNE,47.65301,-122.32238,6.0
NP.2182.40,NP,2182,40,"HNE,HNN,HNZ",42.6743,-122.6732,571.0
NP.2182.LC,NP,2182,LC,"HN2,HN3,HNZ",42.6743,-122.6732,571.0
NP.2191.03,NP,2191,03,HN3,45.49717,-122.68367,153.0
NP.2191.12,NP,2191,12,HN2,45.49717,-122.68367,153.0
NP.2191.3S,NP,2191,3S,HN3,45.49717,-122.68367,153.0
NP.1849.,NP,1849,,"HNE,HNN,HNZ",37.46728,-122.1614,10.0
NP.1850.2C,NP,1850,2C,"HN2,HN3",36.73709,-119.78369,89.0
NP.1850.7C,NP,1850,7C,"HN2,HN3",36.73709,-119.78369,89.0
NP.1858.10,NP,1858,10,"HNE,HNN,HNZ",37.72983,-122.20137,3.0
NP.1867.NA,NP,1867,NA,"HN2,HN3,HNZ",37.87442,-122.25723,106.0
NP.1868.3E,NP,1868,3E,HN3,37.4054,-122.1399,32.0
NP.1868.GN,NP,1868,GN,"HN2,HN3,HNZ",37.4054,-122.1399,32.0
NP.1869.RO,NP,1869,RO,HN2,37.4061,-122.1406,28.0
NP.1875.07,NP,1875,07,HNE,37.78236,-122.5049,107.0
NP.1875.11,NP,1875,11,HNN,37.78236,-122.5049,107.0
NP.2020.,NP,2020,,"HNE,HNN,HNZ",39.07734,-119.11905,1321.0
NP.2030.06,NP,2030,06,HN2,36.11087,-115.14145,617.0
NP.2030.19,NP,2030,19,HN2,36.11087,-115.14145,617.0
NP.2030.2W,NP,2030,2W,"HNE,HNN",36.11087,-115.14145,617.0
NP.2196.06,NP,2196,06,HN3,45.514,-122.675,104.0
NP.2213.UT,NP,2213,UT,"HN2,HN3,HNZ",43.52805,-116.0535,935.0
NP.2253.20,NP,2253,20,"HN2,HN3,HNZ",39.653869,-105.137436,1734.0
NP.2289.TS,NP,2289,TS,HNE,40.75955,-111.88672,1301.0
NP.2407.,NP,2407,,"HNE,HNN,HNZ",38.4944,-90.28079,158.0
NP.2426.,NP,2426,,"HNE,HNN,HNZ",38.4953,-90.282446,153.0
NP.2450.,NP,2450,,"HNE,HNN,HNZ",36.42697,-89.06083,100.0
NP.2459.0B,NP,2459,0B,"HNE,HNN,HNZ",36.05648,-90.48754,97.0
NP.2477.CL,NP,2477,CL,"HNE,HNN",36.67151,-89.53834,93.0
NP.1876.E2,NP,1876,E2,"HN2,HN3",37.78968,-122.39875,5.0
NP.1876.S8,NP,1876,S8,"HN2,HN3",37.78968,-122.39875,5.0
NP.1877.B0,NP,1877,B0,"HNE,HNN,HNZ",37.54237,-121.92583,80.0
NP.2028.10,NP,2028,10,HN2,39.51566,-119.79893,1361.0
NP.2028.20,NP,2028,20,HN3,39.51566,-119.79893,1361.0
NP.2028.32,NP,2028,32,HNN,39.51566,-119.79893,1361.0
NP.2030.13,NP,2030,13,HNE,36.11087,-115.14145,617.0
NP.2030.18,NP,2030,18,HNE,36.11087,-115.14145,617.0
NP.2030.3W,NP,2030,3W,"HNE,HNN",36.11087,-115.14145,617.0
NP.2191.RS,NP,2191,RS,HN3,45.49717,-122.68367,153.0
NP.2196.12,NP,2196,12,HN3,45.514,-122.675,104.0
NP.2222.LG,NP,2222,LG,"HN2,HN3,HNZ",46.51903,-116.30034,487.0
NP.2242.PR,NP,2242,PR,"HN2,HN3,HNE,HNN,HNZ",48.4111,-115.32,752.0
NP.2289.NB,NP,2289,NB,"HNE,HNN,HNZ",40.75955,-111.88672,1301.0
NP.2311.LA,NP,2311,LA,"HNE,HNN,HNZ",35.61682,-106.32128,1618.0
NP.2458.,NP,2458,,"HNE,HNN,HNZ",35.61269,-90.33022,68.0
NP.2477.FF,NP,2477,FF,"HNE,HNN,HNZ",36.67151,-89.53834,93.0
NP.2487.0B,NP,2487,0B,"HNE,HNN,HNZ",41.88547,-87.62178,177.0
NP.2490.2N,NP,2490,2N,HN2,38.62816,-90.1945,141.0
NP.1876.RS,NP,1876,RS,"HN2,HN3",37.78968,-122.39875,5.0
NP.2028.08,NP,2028,08,HNN,39.51566,-119.79893,1361.0
NP.2028.23,NP,2028,23,HN3,39.51566,-119.79893,1361.0
NP.2191.BW,NP,2191,BW,"HN2,HN3",45.49717,-122.68367,153.0
NP.2238.40,NP,2238,40,"HN2,HN3,HNZ",39.557827,-105.058858,1684.0
NP.2238.50,NP,2238,50,"HN2,HN3,HNZ",39.557827,-105.058858,1684.0
NP.2239.30,NP,2239,30,"HNE,HNN,HNZ",39.649138,-104.859327,1720.0
NP.2245.0B,NP,2245,0B,"HNE,HNN,HNZ",46.61891,-112.105,1221.0
NP.2267.0B,NP,2267,0B,"HNE,HNN,HNZ",37.6754,-113.0692,1779.0
NP.2268.,NP,2268,,"HNE,HNN,HNZ",38.75758,-112.08699,1616.0
NP.2290.RA,NP,2290,RA,"HN2,HN3,HNZ",40.76926,-111.70292,1765.0
NP.2307.0B,NP,2307,0B,"HNE,HNN,HNZ",34.55473,-112.45315,1617.0
NP.2311.RC,NP,2311,RC,"HNE,HNN,HNZ",35.61682,-106.32128,1618.0
NP.2410.14,NP,2410,14,"HN2,HN3,HNZ",35.144,-90.027,76.0
NP.2473.MS,NP,2473,MS,"HN2,HN3,HNZ",38.26291,-93.40524,221.0
NP.2477.EA,NP,2477,EA,HNN,36.67151,-89.53834,93.0
NP.2490.2W,NP,2490,2W,"HN2,HN3",38.62816,-90.1945,141.0
NP.1875.RF,NP,1875,RF,"HNE,HNN",37.78236,-122.5049,107.0
NP.1876.N8,NP,1876,N8,HN2,37.78968,-122.39875,5.0
NP.1877.10,NP,1877,10,"HNE,HNN,HNZ",37.54237,-121.92583,80.0
NP.2028.12,NP,2028,12,HN3,39.51566,-119.79893,1361.0
NP.2028.17,NP,2028,17,HNN,39.51566,-119.79893,1361.0
NP.2028.25,NP,2028,25,HN2,39.51566,-119.79893,1361.0
NP.2028.28,NP,2028,28,HN2,39.51566,-119.79893,1361.0
NP.2030.04,NP,2030,04,HNN,36.11087,-115.14145,617.0
NP.2030.4W,NP,2030,4W,"HNE,HNN",36.11087,-115.14145,617.0
NP.2191.RW,NP,2191,RW,"HN2,HN3",45.49717,-122.68367,153.0
NP.2196.10,NP,2196,10,HN3,45.514,-122.675,104.0
NP.2196.13,NP,2196,13,HN3,45.514,-122.675,104.0
NP.2242.UG,NP,2242,UG,"HN2,HN3,HNE,HNN,HNZ",48.4111,-115.32,752.0
NP.2289.CA,NP,2289,CA,"HNE,HNN,HNZ",40.75955,-111.88672,1301.0
NP.2420.,NP,2420,,"HNE,HNN,HNZ",36.50966,-89.56825,90.0
NP.2498.4W,NP,2498,4W,"HNE,HNN",35.1056,-89.86298,94.0
NP.2498.1C,NP,2498,1C,"HNE,HNN,HNZ",35.1056,-89.86298,94.0
NP.2561.10,NP,2561,10,HN2,32.78401,-79.9539,2.0
NP.2561.13,NP,2561,13,HN3,32.78401,-79.9539,2.0
NP.2561.34,NP,2561,34,HN2,32.78401,-79.9539,2.0
NP.2561.43,NP,2561,43,HN2,32.78401,-79.9539,2.0
NP.2113.0B,NP,2113,0B,"HNE,HNN,HNZ",47.5767,-122.3842,114.0
NP.2129.5E,NP,2129,5E,HNN,47.56436,-122.30795,106.0
NP.2129.RE,NP,2129,RE,HNN,47.56436,-122.30795,106.0
NP.2143.RA,NP,2143,RA,"HNE,HNN,HNZ",43.7099,-122.4213,472.0
NP.2161.LA,NP,2161,LA,"HN2,HN3,HNZ",47.9967,-119.6495,255.0
NP.2161.LG,NP,2161,LG,"HN2,HN3,HNZ",47.9967,-119.6495,255.0
NP.2181.21,NP,2181,21,HNE,47.65301,-122.32238,6.0
NP.2182.UT,NP,2182,UT,"HN2,HN3,HNZ",42.6743,-122.6732,571.0
NP.2190.LA,NP,2190,LA,"HNE,HNN,HNZ",45.63771,-121.94762,25.0
NP.2510.0B,NP,2510,0B,"HNE,HNN,HNZ",35.58876,-82.48375,677.0
NP.2543.EB,NP,2543,EB,"HN2,HN3,HNZ",32.83552,-80.0465,2.0
NP.2554.,NP,2554,,"HNE,HNN,HNZ",33.97525,-80.96105,76.0
NP.2560.,NP,2560,,"HNE,HNN,HNZ",38.02831,-77.84045,115.0
NP.2561.35,NP,2561,35,HN3,32.78401,-79.9539,2.0
NP.2561.4S,NP,2561,4S,HN3,32.78401,-79.9539,2.0
NP.2030.FF,NP,2030,FF,"HNE,HNN,HNZ",36.11087,-115.14145,617.0
NP.2030.RE,NP,2030,RE,HNN,36.11087,-115.14145,617.0
NP.2030.RW,NP,2030,RW,HNN,36.11087,-115.14145,617.0
NP.2105.UG,NP,2105,UG,"HN2,HN3,HNZ",48.73139,-121.07031,380.0
NP.2129.3E,NP,2129,3E,HNN,47.56436,-122.30795,106.0
NP.2129.4E,NP,2129,4E,HNN,47.56436,-122.30795,106.0
NP.2129.5W,NP,2129,5W,"HNE,HNN",47.56436,-122.30795,106.0
NP.2151.RA,NP,2151,RA,"HNE,HNN,HNZ",43.9126,-122.7538,220.0
NP.2164.CR,NP,2164,CR,"HN2,HN3,HNZ",47.13941,-121.93202,380.0
NP.2181.2N,NP,2181,2N,HNE,47.65301,-122.32238,6.0
NP.2189.LA,NP,2189,LA,"HN2,HN3,HNZ",47.27777,-121.78719,369.0
NP.2191.04,NP,2191,04,HN2,45.49717,-122.68367,153.0
NP.2191.14,NP,2191,14,HN3,45.49717,-122.68367,153.0
NP.2191.19,NP,2191,19,HN2,45.49717,-122.68367,153.0
NP.2191.23,NP,2191,23,HN3,45.49717,-122.68367,153.0
NP.2191.28,NP,2191,28,HN2,45.49717,-122.68367,153.0
NP.2544.FF,NP,2544,FF,"HNE,HNN,HNZ",32.78112,-79.93198,5.0
NP.2561.44,NP,2561,44,HN2,32.78401,-79.9539,2.0
NP.2561.4E,NP,2561,4E,"HN2,HN3",32.78401,-79.9539,2.0
NP.2561.E4,NP,2561,E4,HN2,32.78401,-79.9539,2.0
NP.2143.10,NP,2143,10,"HN2,HN3,HNZ",43.7099,-122.4213,472.0
NP.2164.TO,NP,2164,TO,"HNE,HNN,HNZ",47.13941,-121.93202,380.0
NP.2173.VM,NP,2173,VM,"HN2,HN3,HNZ",47.29536,-122.32558,94.0
NP.2181.3N,NP,2181,3N,HNN,47.65301,-122.32238,6.0
NP.2191.1E,NP,2191,1E,HN2,45.49717,-122.68367,153.0
NP.2496.12,NP,2496,12,"HN2,HN3,HNE,HNN,HNZ",38.62315,-90.2394,161.0
NP.2498.4E,NP,2498,4E,HNN,35.1056,-89.86298,94.0
NP.2544.6C,NP,2544,6C,HNE,32.78112,-79.93198,5.0
NP.2559.B0,NP,2559,B0,"HNE,HNN,HNZ",38.00369,-78.45367,169.0
NP.2561.33,NP,2561,33,HN3,32.78401,-79.9539,2.0
NP.2561.3E,NP,2561,3E,"HN2,HN3",32.78401,-79.9539,2.0
NP.2561.40,NP,2561,40,HNZ,32.78401,-79.9539,2.0
