id,network_code,station_code,location_code,channels,latitude,longitude,elevation,start_date,end_date
BK.TULE.00,BK,TULE,00,"HHN,BHE,HHZ,HHE,BHZ,BHN",41.9647,-121.46731,1231.1,2019.018,3000.001
BK.TUMY.00,BK,TUMY,00,"HHN,BHE,HHZ,HHE,BHZ,BHN",36.52392,-120.66392,767.2,2024.311,3000.001
BK.TWIT.00,BK,TWIT,00,"HHN,BHE,HHZ,HHE,BHZ,BHN",38.09712,-121.68321,-3.0,2019.182,3000.001
BK.UKON.00,BK,UKON,00,"HHN,BHE,HHZ,HHE,BHZ,BHN",41.58397,-123.47601,1394.0,2024.200,3000.001
BK.UMUN.00,BK,UMUN,00,"HHN,BHE,HHZ,HHE,BHZ,BHN",37.158363,-121.903434,996.1,2023.340,3000.001
BK.USAL.00,BK,USAL,00,"HHN,BHE,HHZ,HHE,BHZ,BHN",39.88214,-123.81619,560.7,2024.081,3000.001
BK.VAK.00,BK,VAK,00,"HHN,BHE,HHZ,HHE,BHZ,BHN",37.877525,-122.248894,266.0,2010.243,3000.001
BK.WDC.00,BK,WDC,00,"HHN,BHE,HHZ,HHE,BHZ,BHN",40.57988,-122.54113,268.3,1992.261,2016.244
BK.WDC.,BK,WDC,,"HHN,BHE,HHZ,HHE,BHZ,BHN",40.57988,-122.54113,268.3,1992.261,2016.244
BK.WEAV.00,BK,WEAV,00,"HHN,BHE,HHZ,HHE,BHZ,BHN",40.74575,-122.98404,1066.8,2018.305,3000.001
BK.WEBR.00,BK,WEBR,00,"HHN,BHE,HHZ,HHE,BHZ,BHN",38.71769,-120.69189,744.2,2023.187,3000.001
BK.WELL.00,BK,WELL,00,"HHN,BHE,HHZ,HHE,BHZ,BHN",38.43847,-120.7241,563.7,2019.122,3000.001
BK.WENL.,BK,WENL,,"HHN,BHE,HHZ,HHE,BHZ,BHN",37.622108,-121.756973,138.9,1997.212,1998.035
BK.WHCL.00,BK,WHCL,00,"HHN,BHE,HHZ,HHE,BHZ,BHN",36.288958,-119.829105,64.9,2023.214,3000.001
BK.WHMT.00,BK,WHMT,00,"HHN,BHE,HHZ,HHE,BHZ,BHN",41.5716,-122.02018,1847.8,2022.271,3000.001
BK.WINE.00,BK,WINE,00,"HHN,BHE,HHZ,HHE,BHZ,BHN",36.670213,-119.907716,73.5,2019.029,3000.001
BK.WLKR.00,BK,WLKR,00,"HHN,BHE,HHZ,HHE,BHZ,BHN",40.3629,-124.32226,274.9,2023.206,3000.001
BK.WROK.00,BK,WROK,00,"HHN,BHE,HHZ,HHE,BHZ,BHN",35.4453,-120.88023,177.0,2021.139,3000.001
BK.WSRE.00,BK,WSRE,00,"HHN,BHE,HHZ,HHE,BHZ,BHN",36.33543,-120.11723,88.1,2018.319,3000.001
BK.YBH.,BK,YBH,,"HHN,BHE,HHZ,HHE,BHZ,BHN",41.73204,-122.710388,1059.7,1993.205,1993.215
BK.YUBA.00,BK,YUBA,00,"HHN,BHE,HHZ,HHE,BHZ,BHN",39.33756,-120.53722,2370.9,2019.269,3000.001
